PrtIdx LigIdx v1 v2 v3 v4 v5 v6 cms ener
0 0 -0.096618 0.136848 0.121875 9.499780 9.443298 9.435808 0.886962 0.805238
0 0 -0.096423 0.126402 0.108575 9.471468 9.434567 9.415991 0.943072 0.803813
0 0 -0.103683 0.124130 0.098569 9.402729 9.399409 9.395619 0.959423 0.806270
0 0 -0.114498 0.112100 0.086190 9.411049 9.457972 9.342894 0.914957 0.824505
0 0 -0.129401 0.121229 0.071203 9.459934 9.416360 9.351945 0.932990 0.814998
0 0 -0.119328 0.138475 0.087375 9.409041 9.424523 9.380239 0.975774 0.804659
0 0 -0.130453 0.143846 0.070148 9.405890 9.423478 9.392708 0.975774 0.807135
0 0 -0.129853 0.138237 0.065877 9.363111 9.359485 9.368814 0.943072 0.811871
0 0 -0.124462 0.119222 0.070460 9.417054 9.417628 9.375104 0.967173 0.801361
0 0 -0.114832 0.127659 0.061843 9.452887 9.456787 9.399616 0.967173 0.800248
0 0 -0.123134 0.140195 0.043923 9.389794 9.382236 9.340508 0.925265 0.808705
0 0 -0.105309 0.128690 0.034662 9.361516 9.406984 9.414268 0.944464 0.826528
0 0 -0.090591 0.147221 0.036141 9.385268 9.369056 9.413960 0.928365 0.830118
0 0 -0.098517 0.132585 0.024716 9.378394 9.424346 9.341538 0.932990 0.814032
0 0 -0.095962 0.136292 0.020324 9.317086 9.366713 9.326814 0.922997 0.811935
0 0 -0.085256 0.136894 0.034453 9.360548 9.365674 9.314724 0.905811 0.817729
0 0 -0.083784 0.133067 0.015093 9.395784 9.406651 9.375097 0.975774 0.803986
0 0 -0.082577 0.145564 0.012840 9.350791 9.342878 9.354088 0.907123 0.818725
0 0 -0.084321 0.139983 -0.002702 9.372046 9.391562 9.329561 0.932990 0.819296
0 0 -0.092841 0.146500 -0.002935 9.302410 9.375911 9.341907 0.931995 0.823138
0 0 -0.108967 0.144560 0.015548 9.357690 9.406949 9.355266 0.967173 0.810993
0 0 -0.117338 0.148302 0.015744 9.417679 9.436526 9.393641 0.975111 0.811099
0 0 -0.123567 0.134927 0.013733 9.361485 9.411940 9.360315 0.967173 0.810133
0 0 -0.124221 0.150275 0.013131 9.415843 9.452840 9.365133 0.940909 0.824163
0 0 -0.116213 0.137375 0.020088 9.392118 9.393287 9.360823 0.941881 0.808226
0 0 -0.110396 0.124207 0.016207 9.415116 9.440882 9.382533 0.975111 0.808056
0 0 -0.114076 0.112399 0.007527 9.432873 9.367766 9.341573 0.901246 0.825491
0 0 -0.096400 0.118579 0.014724 9.420575 9.416034 9.400118 0.967173 0.800030
0 0 -0.082877 0.133918 0.003983 9.453864 9.492558 9.383179 0.882732 0.832998
0 0 -0.073594 0.131998 -0.002747 9.533492 9.514357 9.446279 0.842188 0.814059
0 0 -0.092512 0.122533 0.017015 9.587967 9.530814 9.455523 0.808957 0.809332
0 0 -0.101470 0.123396 0.018908 9.655802 9.503775 9.525928 0.793446 0.804743
0 0 -0.096494 0.133543 0.005348 9.706185 9.535630 9.582271 0.750112 0.828656
0 0 -0.091571 0.145229 0.005801 9.684004 9.597239 9.580284 0.713560 0.843126
0 0 -0.106935 0.149215 0.000134 9.718892 9.572118 9.540127 0.752912 0.818904
0 0 -0.091274 0.150014 0.010861 9.675567 9.571472 9.527363 0.757175 0.818202
0 0 -0.102795 0.139655 0.030073 9.600474 9.566359 9.453554 0.785875 0.833829
0 0 -0.110340 0.142403 0.033275 9.655718 9.580681 9.501602 0.751278 0.826593
0 0 -0.117088 0.122464 0.030076 9.619332 9.560585 9.479347 0.789622 0.818668
0 0 -0.129704 0.129675 0.028949 9.579757 9.521921 9.462072 0.802357 0.809206
0 0 -0.129273 0.116511 0.013584 9.529794 9.454833 9.467633 0.875419 0.807909
0 0 -0.147609 0.126877 0.021290 9.501151 9.412118 9.430930 0.917728 0.818883
0 0 -0.152570 0.132546 0.012683 9.467880 9.442830 9.409662 0.943072 0.806425
0 0 -0.160873 0.151731 0.017663 9.481065 9.461527 9.433858 0.908650 0.816098
0 0 -0.166112 0.165432 0.008945 9.413816 9.444715 9.368290 0.957803 0.827045
0 0 -0.147955 0.149927 -0.010433 9.463350 9.456485 9.407755 0.951856 0.816226
0 0 -0.143012 0.163375 -0.007399 9.515712 9.434716 9.456538 0.903186 0.825768
0 0 -0.126178 0.176992 -0.004982 9.558923 9.499888 9.452938 0.841377 0.815019
0 0 -0.129732 0.174547 -0.005264 9.508812 9.470659 9.433109 0.901246 0.815735
0 0 -0.147114 0.157860 0.005437 9.571592 9.470104 9.419280 0.844966 0.827301
0 0 -0.158703 0.150352 -0.014072 9.605361 9.469973 9.497186 0.828615 0.840354
0 0 -0.149921 0.147395 -0.016868 9.534669 9.414470 9.420177 0.886962 0.838650
0 0 -0.137146 0.144989 0.001595 9.552248 9.433489 9.487382 0.835029 0.835012
0 0 -0.118800 0.164007 0.015719 9.623568 9.466435 9.431767 0.809423 0.831149
0 0 -0.107281 0.170056 0.026731 9.590172 9.497972 9.456772 0.835029 0.803611
0 0 -0.120012 0.178626 0.041773 9.585303 9.479293 9.496547 0.825400 0.820952
0 0 -0.104159 0.168717 0.034147 9.554235 9.428568 9.453624 0.880068 0.816635
0 0 -0.090659 0.174334 0.035429 9.544920 9.493089 9.462392 0.841377 0.806433
0 0 -0.090224 0.170661 0.051129 9.584366 9.469589 9.459819 0.841377 0.802207
0 0 -0.077926 0.158356 0.046152 9.528964 9.434104 9.421818 0.886962 0.799308
0 0 -0.073262 0.152738 0.034414 9.590743 9.506796 9.498980 0.825400 0.804064
0 0 -0.081372 0.139341 0.019388 9.554095 9.515050 9.469617 0.815673 0.803285
0 0 -0.081837 0.130475 0.035333 9.476910 9.452725 9.448307 0.916237 0.803308
0 0 -0.084478 0.112856 0.036154 9.540347 9.448812 9.431298 0.892034 0.791127
0 0 -0.099447 0.110999 0.040991 9.517722 9.445716 9.419744 0.892034 0.793444
0 0 -0.118499 0.093050 0.046738 9.496687 9.459167 9.419823 0.892034 0.795610
0 0 -0.126472 0.102330 0.064755 9.527445 9.477959 9.454894 0.875419 0.801351
0 0 -0.109425 0.120808 0.076983 9.574664 9.466624 9.471446 0.847871 0.800230
0 0 -0.090568 0.130211 0.083199 9.545120 9.451994 9.471006 0.847871 0.803178
0 0 -0.083547 0.123527 0.073890 9.517059 9.495852 9.444277 0.861317 0.802014
0 0 -0.076346 0.128660 0.081371 9.586745 9.498982 9.423994 0.812732 0.804608
0 0 -0.087412 0.119521 0.075417 9.516315 9.481159 9.447825 0.877668 0.796701
0 0 -0.106441 0.123438 0.084127 9.507947 9.451806 9.410865 0.901246 0.798334
0 0 -0.119814 0.136740 0.075598 9.587655 9.500855 9.434146 0.798969 0.807240
0 0 -0.099960 0.145229 0.073784 9.561960 9.444568 9.412631 0.870739 0.806675
0 0 -0.092155 0.150261 0.077049 9.583548 9.516041 9.469111 0.812265 0.806386
0 0 -0.100135 0.166917 0.059316 9.564015 9.501183 9.488115 0.825400 0.814470
0 0 -0.080580 0.153969 0.061453 9.592348 9.423468 9.480798 0.838376 0.827291
0 0 -0.061951 0.163808 0.078755 9.646050 9.437157 9.558169 0.775865 0.869750
0 0 -0.059144 0.144746 0.082160 9.581318 9.449231 9.505075 0.825400 0.816590
0 0 -0.070667 0.139853 0.064589 9.659245 9.485992 9.502091 0.809423 0.807348
0 0 -0.060394 0.152437 0.045217 9.682185 9.527182 9.553569 0.787455 0.814562
0 0 -0.056461 0.138680 0.037404 9.695621 9.579487 9.593109 0.713353 0.833718
0 0 -0.064990 0.136684 0.038704 9.768741 9.512610 9.551798 0.746861 0.837637
0 0 -0.065436 0.156672 0.021684 9.714629 9.528111 9.506441 0.731958 0.813287
0 0 -0.071628 0.156079 0.037448 9.662233 9.507238 9.499535 0.799574 0.805448
0 0 -0.064043 0.138808 0.032384 9.665555 9.549539 9.515606 0.763212 0.801925
0 0 -0.053592 0.121168 0.051930 9.649625 9.504209 9.466654 0.765464 0.798404
0 0 -0.048733 0.121298 0.037965 9.570257 9.485627 9.456156 0.831772 0.784245
0 0 -0.031211 0.132967 0.036734 9.625533 9.537962 9.465009 0.785875 0.804308
0 0 -0.025059 0.140834 0.054337 9.666330 9.495000 9.488402 0.779563 0.804820
0 0 -0.024251 0.123939 0.039607 9.623005 9.493712 9.519125 0.815673 0.792414
0 0 -0.034371 0.126065 0.022166 9.631427 9.489846 9.448562 0.779563 0.797385
0 0 -0.028796 0.142899 0.022515 9.632480 9.480588 9.520404 0.809423 0.801525
0 0 -0.010932 0.128520 0.023380 9.617463 9.456591 9.486853 0.835029 0.797988
0 0 0.004438 0.126852 0.017538 9.668103 9.520907 9.515434 0.779563 0.791287
0 0 -0.008044 0.119452 0.026206 9.626555 9.538553 9.523260 0.789622 0.801993
0 0 -0.001834 0.107347 0.030936 9.683848 9.575461 9.550437 0.730510 0.802421
0 0 0.005322 0.101082 0.027048 9.738789 9.572918 9.576336 0.719080 0.796839
0 0 0.002718 0.094338 0.031415 9.662124 9.506956 9.561192 0.773398 0.797024
0 0 0.007744 0.086040 0.022455 9.733377 9.527741 9.579765 0.745514 0.797748
0 0 -0.004077 0.075008 0.017351 9.702424 9.539251 9.599332 0.745514 0.798544
0 0 -0.023657 0.089115 0.029273 9.730167 9.493699 9.520014 0.738190 0.808176
0 0 -0.005016 0.104851 0.027764 9.735259 9.518810 9.556827 0.757175 0.801174
0 0 -0.018480 0.098787 0.030219 9.688585 9.495958 9.557281 0.777469 0.799318
0 0 -0.029446 0.094497 0.022474 9.654137 9.484199 9.496839 0.792342 0.788022
0 0 -0.019907 0.082830 0.032901 9.613352 9.489462 9.542219 0.809423 0.790551
0 0 -0.018735 0.067504 0.048071 9.570916 9.492691 9.471342 0.835320 0.779455
0 0 -0.008180 0.076620 0.041793 9.622029 9.510840 9.470475 0.798969 0.786465
0 0 -0.011841 0.066051 0.040805 9.659120 9.562909 9.525575 0.751278 0.783651
0 0 -0.011501 0.050540 0.046137 9.589996 9.518012 9.523774 0.815721 0.788793
0 0 0.000489 0.062451 0.039400 9.597409 9.483279 9.554215 0.812265 0.801276
0 0 0.007192 0.079963 0.020203 9.667845 9.456166 9.510929 0.782216 0.804325
0 0 0.023286 0.082702 0.028417 9.692324 9.513139 9.503151 0.748711 0.789512
0 0 0.025194 0.068066 0.028857 9.715412 9.576877 9.560398 0.719949 0.789775
0 0 0.019088 0.068982 0.027014 9.717689 9.525255 9.503428 0.731958 0.791097
0 0 0.000576 0.063061 0.034550 9.760104 9.555797 9.516520 0.721297 0.793014
0 0 0.016642 0.055220 0.026872 9.694262 9.541607 9.513154 0.765464 0.780614
0 0 -0.000321 0.051657 0.023478 9.696414 9.521938 9.546239 0.775726 0.774589
0 0 0.017265 0.053939 0.005334 9.660292 9.489978 9.494581 0.782216 0.781417
0 0 0.032037 0.041714 0.022149 9.710317 9.562157 9.538022 0.752912 0.780214
0 0 0.014254 0.025485 0.006886 9.771365 9.597120 9.557631 0.709264 0.774720
0 0 0.008678 0.029699 0.020800 9.706804 9.541583 9.505678 0.751141 0.776703
0 0 0.024996 0.020888 0.001935 9.640563 9.531890 9.532247 0.788870 0.773857
0 0 0.022941 0.020574 -0.006257 9.617416 9.505633 9.491839 0.808957 0.776271
0 0 0.010527 0.016472 0.006042 9.688411 9.526175 9.469499 0.761620 0.789901
0 0 0.014948 0.021721 -0.011711 9.638959 9.488485 9.503425 0.798969 0.770636
0 0 -0.004806 0.010572 -0.003815 9.571753 9.459113 9.517659 0.851801 0.764756
0 0 0.014046 0.016521 0.007777 9.612062 9.493507 9.502796 0.815721 0.763505
0 0 0.008800 -0.001638 0.002252 9.653474 9.496479 9.509801 0.788870 0.763988
0 0 -0.003598 0.007834 -0.011815 9.695498 9.492706 9.484596 0.733955 0.787991
0 0 0.002720 0.011097 -0.016088 9.684841 9.548604 9.521798 0.782216 0.765207
0 0 -0.003681 0.015715 0.002382 9.615799 9.536967 9.527992 0.795695 0.765713
0 0 -0.006409 0.031298 0.008368 9.680673 9.506892 9.505337 0.771977 0.769034
0 0 0.006393 0.041404 0.018170 9.688232 9.573383 9.534869 0.736430 0.777072
0 0 -0.010420 0.042180 0.010970 9.705004 9.551890 9.604971 0.735179 0.785048
0 0 0.004295 0.027631 -0.008429 9.748192 9.506293 9.561051 0.748711 0.789384
0 0 0.000308 0.044884 -0.017744 9.738986 9.537885 9.577674 0.759111 0.780997
0 0 -0.000762 0.042362 -0.014337 9.791126 9.563012 9.564308 0.721297 0.785203
0 0 0.016197 0.054520 -0.026742 9.723486 9.561740 9.541608 0.748711 0.783506
0 0 0.023589 0.068977 -0.010955 9.696009 9.572552 9.554725 0.730510 0.789186
0 0 0.008071 0.050067 -0.003539 9.696950 9.591150 9.512058 0.736430 0.794444
0 0 0.006283 0.039906 -0.004037 9.702161 9.608904 9.576745 0.697808 0.792424
0 0 0.010961 0.024314 -0.018485 9.746808 9.550311 9.550692 0.727545 0.775838
0 0 -0.007256 0.023531 -0.025544 9.693852 9.560221 9.584940 0.755083 0.778387
0 0 0.005171 0.013102 -0.027595 9.751143 9.597001 9.581367 0.708505 0.776663
0 0 -0.009118 0.029665 -0.016070 9.737181 9.553346 9.516731 0.738190 0.779486
0 0 -0.001526 0.032094 -0.002872 9.744740 9.611353 9.588266 0.692306 0.777261
0 0 -0.016344 0.024391 -0.011239 9.758009 9.549338 9.543862 0.727545 0.777163
0 0 -0.025066 0.024012 0.003860 9.778622 9.593053 9.572007 0.714159 0.771435
0 0 -0.005740 0.014002 0.003848 9.803920 9.601635 9.567510 0.686985 0.768924
0 0 -0.012444 0.028413 0.019816 9.724980 9.553306 9.526959 0.738190 0.771061
0 0 0.003675 0.046984 0.032355 9.672829 9.563465 9.578715 0.759111 0.789517
0 0 -0.003186 0.043926 0.049480 9.612894 9.511594 9.507759 0.805763 0.777884
0 0 0.005360 0.045832 0.047077 9.607317 9.521374 9.462343 0.808957 0.793321
0 0 -0.006771 0.035500 0.029027 9.602335 9.552861 9.478404 0.792342 0.797699
0 0 -0.024297 0.027962 0.015426 9.568222 9.505897 9.515481 0.839550 0.775651
0 0 -0.030832 0.036375 0.003417 9.493769 9.448220 9.465182 0.922997 0.779510
0 0 -0.016104 0.025856 0.010993 9.506931 9.403975 9.493905 0.865979 0.794537
0 0 -0.024329 0.039180 0.016130 9.488743 9.415195 9.464696 0.934209 0.782626
0 0 -0.035938 0.039331 0.029434 9.553355 9.469432 9.476879 0.865979 0.771855
0 0 -0.052104 0.026137 0.038261 9.589247 9.524057 9.525281 0.815721 0.789398
0 0 -0.034277 0.034507 0.041466 9.576589 9.522618 9.506930 0.802357 0.789160
0 0 -0.037222 0.048582 0.028399 9.514226 9.468987 9.478251 0.882732 0.783027
0 0 -0.022547 0.064169 0.016450 9.577436 9.508648 9.460816 0.828615 0.778710
0 0 -0.037316 0.065189 0.024947 9.607170 9.435574 9.514270 0.822069 0.797008
0 0 -0.026637 0.055921 0.043326 9.592320 9.443902 9.506620 0.844966 0.788456
0 0 -0.025733 0.051877 0.026599 9.536294 9.487968 9.511382 0.858803 0.788658
0 0 -0.034801 0.048974 0.028927 9.485877 9.464989 9.456894 0.922997 0.786997
0 0 -0.044018 0.034391 0.027790 9.527963 9.485023 9.477584 0.880882 0.780618
0 0 -0.051383 0.018954 0.008275 9.598500 9.497796 9.463717 0.798969 0.779139
0 0 -0.059921 0.027591 -0.009565 9.646402 9.479612 9.543117 0.802357 0.793254
0 0 -0.042039 0.011733 -0.014440 9.679510 9.495236 9.546998 0.792342 0.785542
0 0 -0.048338 0.029915 -0.027012 9.667292 9.545839 9.511333 0.771977 0.782066
0 0 -0.045965 0.020876 -0.013237 9.610952 9.514423 9.482201 0.788870 0.780670
0 0 -0.055295 0.020550 -0.005221 9.637223 9.513384 9.536707 0.802357 0.777511
0 0 -0.073142 0.038284 -0.001594 9.687564 9.578742 9.571565 0.731958 0.796649
0 0 -0.082430 0.057684 0.008956 9.645343 9.541737 9.554311 0.773398 0.796657
0 0 -0.069394 0.047397 0.009459 9.568031 9.533576 9.497766 0.808957 0.799862
0 0 -0.064790 0.061247 0.010112 9.624740 9.520489 9.508583 0.802357 0.781351
0 0 -0.073132 0.050010 0.001447 9.553610 9.476701 9.464335 0.865979 0.781420
0 0 -0.065983 0.046865 -0.016321 9.607617 9.514011 9.506460 0.808957 0.784615
0 0 -0.056719 0.055028 -0.013024 9.657437 9.536327 9.561160 0.789622 0.787719
0 0 -0.059664 0.064815 -0.026223 9.692144 9.573596 9.561092 0.742495 0.794044
0 0 -0.050470 0.045157 -0.013944 9.757780 9.553371 9.600574 0.729537 0.797742
0 0 -0.036901 0.036605 -0.022173 9.790829 9.623810 9.579117 0.702981 0.785224
0 0 -0.046761 0.031657 -0.015692 9.770795 9.587111 9.605161 0.719080 0.789164
0 0 -0.039844 0.022215 -0.018742 9.739431 9.615012 9.527521 0.709264 0.797303
0 0 -0.054790 0.034433 -0.024317 9.728911 9.607747 9.530147 0.736430 0.798455
0 0 -0.055835 0.024131 -0.033309 9.788530 9.602289 9.583642 0.708505 0.794905
0 0 -0.064243 0.013698 -0.042211 9.741880 9.624262 9.593000 0.697583 0.810691
0 0 -0.056866 0.019891 -0.044212 9.731377 9.553093 9.622826 0.739880 0.817743
0 0 -0.054742 0.017084 -0.029024 9.760817 9.604090 9.544286 0.710507 0.797124
0 0 -0.050893 0.034601 -0.012129 9.809543 9.579037 9.537444 0.693470 0.807881
0 0 -0.065565 0.037499 -0.025775 9.748642 9.587765 9.509334 0.731958 0.809678
0 0 -0.066135 0.041620 -0.012019 9.730366 9.569263 9.491991 0.744582 0.812945
0 0 -0.062822 0.051006 -0.026364 9.691342 9.586721 9.563079 0.736430 0.797726
0 0 -0.068103 0.033771 -0.046017 9.709861 9.580975 9.554234 0.742495 0.799726
0 0 -0.049272 0.042681 -0.045128 9.657114 9.580475 9.572348 0.736430 0.812319
0 0 -0.040242 0.035922 -0.026915 9.725630 9.506621 9.594111 0.773398 0.807155
0 0 -0.021624 0.018745 -0.022104 9.668242 9.553126 9.588016 0.775726 0.784571
0 0 -0.035123 0.035794 -0.025955 9.724665 9.559392 9.575136 0.748711 0.779943
0 0 -0.039829 0.028699 -0.021283 9.754898 9.592731 9.535763 0.721297 0.787082
0 0 -0.058846 0.013942 -0.031453 9.728704 9.600199 9.553368 0.731958 0.795843
0 0 -0.049553 0.026991 -0.049290 9.755024 9.572215 9.596104 0.724728 0.800493
0 0 -0.048039 0.035441 -0.041393 9.683987 9.600743 9.572709 0.719949 0.809138
0 0 -0.037083 0.028151 -0.047752 9.741660 9.596943 9.584208 0.708505 0.793360
0 0 -0.036884 0.012652 -0.048168 9.735602 9.588893 9.566969 0.731958 0.792228
0 0 -0.032339 0.005060 -0.052278 9.716983 9.561183 9.563134 0.738190 0.792813
0 0 -0.050647 0.024442 -0.041260 9.745858 9.598241 9.552455 0.731958 0.794876
0 0 -0.048015 0.043357 -0.047972 9.786834 9.586856 9.591477 0.714159 0.800516
0 0 -0.051740 0.061893 -0.029901 9.767972 9.564481 9.527005 0.738190 0.805157
0 0 -0.035107 0.073222 -0.017991 9.729606 9.563352 9.508761 0.738190 0.794149
0 0 -0.026885 0.060973 -0.001808 9.678535 9.568686 9.517875 0.746861 0.780424
0 0 -0.011336 0.053049 -0.013889 9.655169 9.545178 9.463129 0.782216 0.797930
0 0 -0.013188 0.052416 -0.015922 9.721759 9.564898 9.488581 0.744582 0.800112
0 0 -0.024132 0.048051 -0.034450 9.746771 9.557100 9.505333 0.727545 0.802102
0 0 -0.036422 0.033778 -0.019523 9.792674 9.586775 9.521389 0.727545 0.802499
0 0 -0.028846 0.017583 -0.018655 9.784688 9.632062 9.549718 0.692281 0.789226
0 0 -0.010559 0.005943 -0.034696 9.713844 9.592983 9.521242 0.715206 0.795896
0 0 -0.029668 0.014320 -0.041044 9.723035 9.604474 9.549920 0.736430 0.793934
0 0 -0.013418 0.018065 -0.025026 9.720952 9.529148 9.616900 0.745514 0.796679
0 0 -0.005425 0.026065 -0.028862 9.677312 9.522921 9.582109 0.785875 0.782630
0 0 -0.021853 0.022468 -0.033201 9.665965 9.529753 9.591591 0.775726 0.792458
0 0 -0.007949 0.027114 -0.031029 9.703322 9.554083 9.598764 0.759111 0.786328
0 0 -0.000070 0.045065 -0.017448 9.737422 9.593333 9.589380 0.702981 0.781901
0 0 0.018210 0.035527 -0.006214 9.728190 9.549566 9.522577 0.738190 0.779141
0 0 0.020867 0.037616 0.009643 9.740491 9.559109 9.524194 0.738190 0.782075
0 0 0.008827 0.031354 -0.003918 9.775390 9.577896 9.534165 0.716770 0.781649
0 0 0.006943 0.018730 -0.008731 9.713957 9.505718 9.564610 0.773398 0.775807
0 0 0.013066 0.022671 0.002809 9.726516 9.551001 9.563664 0.755083 0.766716
0 0 0.025631 0.010798 0.005059 9.738145 9.542663 9.562190 0.765464 0.776714
0 0 0.008696 0.020984 0.015116 9.715017 9.542332 9.610961 0.730510 0.787841
0 0 0.001751 0.007383 0.030065 9.765955 9.507381 9.592193 0.746861 0.807211
0 0 -0.016716 0.024279 0.046496 9.763896 9.548063 9.543470 0.716770 0.794518
0 0 -0.009790 0.025618 0.045489 9.721788 9.547406 9.594309 0.736430 0.789358
0 0 -0.018288 0.034598 0.040396 9.744650 9.519863 9.530424 0.733955 0.796605
0 0 -0.007309 0.025263 0.048613 9.718541 9.590847 9.575764 0.697808 0.786441
0 0 0.008635 0.009295 0.038311 9.791703 9.604113 9.601934 0.692281 0.784057
0 0 -0.011345 0.018115 0.029085 9.777246 9.576042 9.593903 0.719080 0.779975
0 0 -0.003866 0.030406 0.023575 9.788835 9.581188 9.550164 0.710507 0.780612
0 0 -0.005541 0.036768 0.011169 9.752065 9.540648 9.606840 0.735179 0.784864
0 0 -0.001526 0.038597 0.013267 9.700175 9.490819 9.559783 0.779563 0.784497
0 0 -0.019255 0.048984 0.020133 9.652201 9.568909 9.545342 0.746861 0.784753
0 0 -0.018841 0.044593 0.036563 9.639412 9.519946 9.580112 0.779563 0.794861
0 0 -0.030466 0.036055 0.022741 9.602134 9.507518 9.559623 0.818838 0.790825
0 0 -0.017757 0.026416 0.006388 9.584250 9.469909 9.499588 0.842188 0.760501
0 0 -0.011936 0.025921 -0.001943 9.650402 9.478838 9.525902 0.808957 0.768608
0 0 -0.013376 0.019945 -0.015378 9.587588 9.512108 9.480406 0.808957 0.773577
0 0 -0.019314 0.015440 -0.024625 9.659537 9.469154 9.499313 0.792342 0.788847
0 0 -0.008965 0.000835 -0.010848 9.618550 9.485775 9.567820 0.808957 0.781641
0 0 -0.003233 0.014283 -0.023864 9.673790 9.523643 9.573095 0.785875 0.774221
0 0 -0.008659 0.022893 -0.014365 9.721183 9.579752 9.539162 0.742495 0.768870
0 0 0.003572 0.031182 -0.032446 9.705861 9.538568 9.571288 0.759111 0.778713
0 0 0.004913 0.034030 -0.014170 9.673383 9.560464 9.535798 0.763212 0.771996
0 0 -0.010086 0.020216 -0.000648 9.668662 9.512763 9.529238 0.798969 0.758560
0 0 -0.013309 0.012739 0.003841 9.642877 9.481390 9.515264 0.818838 0.763027
0 0 -0.030697 0.010530 0.008357 9.583971 9.511978 9.511323 0.839550 0.773934
0 0 -0.014220 0.011194 0.007150 9.662766 9.542917 9.563495 0.765464 0.764516
0 0 0.000602 0.001545 0.026856 9.698631 9.543135 9.547234 0.759111 0.769485
0 0 0.012486 -0.005988 0.046182 9.755217 9.574993 9.621930 0.719080 0.805789
0 0 -0.003027 0.008556 0.038269 9.747005 9.637789 9.642413 0.681606 0.817071
0 0 -0.007013 0.014106 0.057464 9.690362 9.599004 9.584470 0.698453 0.810002
0 0 0.007621 0.033909 0.053791 9.648526 9.524413 9.534083 0.792342 0.783390
0 0 0.020552 0.052129 0.054956 9.639912 9.514958 9.506697 0.792342 0.782611
0 0 0.003736 0.043144 0.038304 9.689835 9.559249 9.575628 0.742495 0.783920
0 0 -0.003703 0.042788 0.022862 9.638039 9.481529 9.508734 0.818838 0.770839
0 0 -0.021571 0.049514 0.029243 9.681154 9.539374 9.538995 0.779563 0.771318
0 0 -0.018970 0.054375 0.048146 9.694302 9.557095 9.530890 0.752912 0.777242
0 0 -0.018552 0.037428 0.033280 9.676735 9.534910 9.561096 0.769393 0.776163
0 0 -0.013690 0.032517 0.016270 9.744846 9.566101 9.605756 0.729537 0.777892
0 0 0.003924 0.024137 0.033265 9.713290 9.535180 9.537762 0.759111 0.774335
0 0 0.005133 0.025454 0.016460 9.701859 9.581305 9.549465 0.742495 0.772151
0 0 0.017443 0.015607 0.029603 9.767333 9.557393 9.506639 0.727545 0.801435
0 0 0.030532 0.006047 0.025388 9.719677 9.527009 9.556324 0.775726 0.786674
0 0 0.030260 0.022425 0.017017 9.735550 9.598555 9.507884 0.721297 0.805090
0 0 0.032687 0.029237 0.005994 9.697594 9.533145 9.502683 0.761620 0.785691
0 0 0.025073 0.040529 -0.005044 9.686934 9.535920 9.473239 0.768327 0.800825
0 0 0.028713 0.045093 -0.024114 9.652012 9.525801 9.505085 0.792342 0.788308
0 0 0.012528 0.063401 -0.043924 9.614985 9.465152 9.467117 0.808957 0.803276
0 0 -0.000693 0.066410 -0.045209 9.590200 9.516650 9.523775 0.808957 0.801474
0 0 -0.003266 0.081760 -0.041249 9.650397 9.522382 9.576770 0.789622 0.808811
0 0 0.010887 0.066161 -0.059108 9.669689 9.546253 9.571067 0.769393 0.807586
0 0 0.019929 0.074169 -0.042719 9.612442 9.511697 9.529251 0.808957 0.801087
0 0 0.036418 0.074910 -0.047453 9.667439 9.517622 9.503784 0.765464 0.805354
0 0 0.048199 0.079322 -0.032484 9.687450 9.502799 9.538069 0.775726 0.806216
0 0 0.032121 0.075186 -0.015663 9.752153 9.558228 9.581553 0.735179 0.794024
0 0 0.038443 0.075514 0.002519 9.703839 9.526114 9.517193 0.752912 0.790579
0 0 0.024635 0.094681 -0.014810 9.627538 9.486346 9.478158 0.802357 0.796904
0 0 0.014650 0.097172 -0.015138 9.615084 9.473410 9.492980 0.838292 0.792889
0 0 0.001638 0.080204 -0.023113 9.651791 9.497201 9.526661 0.808957 0.784866
0 0 -0.005011 0.076556 -0.019735 9.724217 9.552049 9.560234 0.752912 0.780921
0 0 0.009611 0.093094 -0.026403 9.755705 9.601420 9.571441 0.697583 0.798835
0 0 0.013798 0.097312 -0.019379 9.731381 9.581867 9.567005 0.702981 0.797046
0 0 0.000061 0.081505 -0.015644 9.711211 9.575921 9.563718 0.719949 0.787278
0 0 -0.016099 0.063879 -0.032553 9.706197 9.541830 9.541149 0.759111 0.781662
0 0 -0.013795 0.061687 -0.030777 9.674562 9.495628 9.518058 0.771977 0.785829
0 0 -0.012253 0.068130 -0.013619 9.714614 9.548394 9.586642 0.740951 0.784869
0 0 -0.027597 0.052522 -0.006967 9.728719 9.550388 9.522684 0.738190 0.780292
0 0 -0.015143 0.050657 -0.018427 9.780385 9.602030 9.581776 0.702981 0.780383
0 0 -0.030417 0.039121 -0.005957 9.747702 9.608998 9.559132 0.719949 0.779155
0 0 -0.014905 0.019960 -0.002881 9.812893 9.652318 9.579701 0.681606 0.778889
0 0 -0.031350 0.019668 0.011877 9.743444 9.592476 9.531382 0.731958 0.778707
0 0 -0.021905 0.024656 0.009344 9.700849 9.512512 9.552665 0.792342 0.771501
0 0 -0.035261 0.024961 0.011485 9.642974 9.521785 9.477856 0.771977 0.777767
0 0 -0.025384 0.034158 0.024760 9.596440 9.529835 9.497540 0.792342 0.778178
0 0 -0.009315 0.034126 0.005003 9.545903 9.494258 9.462078 0.856443 0.773233
0 0 -0.015097 0.042758 0.015359 9.551885 9.481320 9.472499 0.865979 0.769408
0 0 -0.025228 0.027181 -0.002110 9.580319 9.440572 9.457493 0.846807 0.779592
